site_catid,air_monitor,start_date,year,month,ozone_8hr_ppb,pm25_avg,weekday,monitor_lat,monitor_long,sfc_wx_station,upper_air_station,temp_f_max,temp_f_avg,winddir_mode,windspd_mph_med,wind_calm,precip_in_sum,rh_avg,dewpoint_f_avg,cloud_cover_avg,overcast_height_min
27-017-7417,Fond Du Lac,2015-07-19,2015,7,42,8.1,0,46.713694,-92.511722,COQ,KINL,80.77,70.53666666666666,SW,9.855,0,0,58.125,54.03791666666667,0.08,8e3
27-017-7417,Fond Du Lac,2015-07-20,2015,7,29,8.7,1,46.713694,-92.511722,COQ,KINL,73,68.06083333333333,NW,10.379999999999999,0,0,58.875,52.498333333333335,0.17,3300
27-017-7417,Fond Du Lac,2015-07-20,2015,7,29,8.7,1,46.713694,-92.511722,COQ,KINL,73.01,68.04791666666667,NW,10.45,0,0,58.791666666666664,52.42125,0.17,3300
27-017-7417,Fond Du Lac,2015-07-21,2015,7,33,7.8,2,46.713694,-92.511722,COQ,KINL,76.94,65.84875,W,7.275,0.125,0,64.125,51.91875,0.15,4800
27-017-7417,Fond Du Lac,2015-07-21,2015,7,33,7.8,2,46.713694,-92.511722,COQ,KINL,76.95,65.83166666666666,W,7.305,0.125,0,64.08333333333333,51.85333333333333,0.15,4800
27-017-7417,Fond Du Lac,2015-07-22,2015,7,35,NaN,3,46.713694,-92.511722,COQ,KINL,79.26,67.82958333333333,Calm,2.61,0.625,0,68.79166666666667,56.22125,0.22,4600
27-017-7417,Fond Du Lac,2015-07-22,2015,7,35,NaN,3,46.713694,-92.511722,COQ,KINL,79.4,67.88666666666667,Calm,2.635,0.625,0,68.58333333333333,56.16416666666667,0.22,4600
27-017-7417,Fond Du Lac,2015-07-23,2015,7,45,NaN,4,46.713694,-92.511722,COQ,KINL,82.24,73.03541666666666,Calm,5.475,0.125,0,67.625,61.135,0.08,8500
27-017-7417,Fond Du Lac,2015-07-23,2015,7,45,NaN,4,46.713694,-92.511722,COQ,KINL,82.23,73.04583333333333,Calm,5.4350000000000005,0.125,0,67.54166666666667,61.086666666666666,0.08,8500
27-017-7417,Fond Du Lac,2015-07-24,2015,7,38,5.7,5,46.713694,-92.511722,COQ,KINL,78.68,72.36375,SW,6.165,0.0625,0.11320000000000001,77.16666666666667,64.66958333333334,0.21,2400
27-017-7417,Fond Du Lac,2015-07-24,2015,7,38,5.7,5,46.713694,-92.511722,COQ,KINL,78.7,72.36,SW,6.205,0.0625,0.1104,77.08333333333333,64.6175,0.21,2400
27-017-7417,Fond Du Lac,2015-07-25,2015,7,33,6.5,6,46.713694,-92.511722,COQ,KINL,83.71,73.10041666666666,Calm,4.98,0.4375,0,69.75,61.24875,0.06,100
27-017-7417,Fond Du Lac,2015-07-25,2015,7,33,6.5,6,46.713694,-92.511722,COQ,KINL,83.75,73.12,Calm,4.984999999999999,0.4375,0,69.66666666666667,61.18416666666667,0.06,100
27-017-7417,Fond Du Lac,2015-07-26,2015,7,38,9,0,46.713694,-92.511722,COQ,KINL,86.25,75.63125,Calm,3.135,0.5625,0,67.66666666666667,62.83291666666667,0.01,4e4
27-017-7417,Fond Du Lac,2015-07-26,2015,7,38,9,0,46.713694,-92.511722,COQ,KINL,86.23,75.64125,Calm,3.125,0.5625,0,67.54166666666667,62.748333333333335,0.01,4e4
27-017-7417,Fond Du Lac,2015-07-27,2015,7,40,9.9,1,46.713694,-92.511722,COQ,KINL,83.53,74.03208333333333,Calm,4.71,0.3125,0,72.08333333333333,63.745,0.1,4600
27-017-7417,Fond Du Lac,2015-07-27,2015,7,40,9.9,1,46.713694,-92.511722,COQ,KINL,83.56,74.04166666666667,Calm,4.725,0.3125,0,71.83333333333333,63.66625,0.1,4600
27-017-7417,Fond Du Lac,2015-07-28,2015,7,47,NaN,2,46.713694,-92.511722,COQ,KINL,82,74.47958333333334,S,8.780000000000001,0,0.0298,74.66666666666667,65.55958333333334,0.19,800
27-017-7417,Fond Du Lac,2015-07-28,2015,7,47,NaN,2,46.713694,-92.511722,COQ,KINL,82.01,74.46208333333334,S,8.71,0,0.028499999999999998,74.5,65.4975,0.19,800
27-017-7417,Fond Du Lac,2015-07-30,2015,7,34,8,4,46.713694,-92.511722,COQ,KINL,80.4,71.5025,W,9.98,0,0.0031,54.083333333333336,52.619166666666665,0.08,5e3
27-017-7417,Fond Du Lac,2015-07-30,2015,7,34,8,4,46.713694,-92.511722,COQ,KINL,80.45,71.55208333333333,W,10.035,0,0.0028,53.791666666666664,52.524166666666666,0.08,5e3
27-017-7417,Fond Du Lac,2015-07-31,2015,7,28,6.7,5,46.713694,-92.511722,COQ,KINL,78.16,68.92958333333333,W,11.120000000000001,0,0.0014,52.375,49.67041666666667,0.11,5e3
27-017-7417,Fond Du Lac,2015-07-31,2015,7,28,6.7,5,46.713694,-92.511722,COQ,KINL,78.23,68.95875,W,11.165,0,0.0012,52.125,49.57041666666667,0.11,5e3
27-017-7417,Fond Du Lac,2015-08-01,2015,8,30,5.8,6,46.713694,-92.511722,COQ,KINL,80.37,68.69791666666667,W,6.355,0.06666666666666667,0,55.416666666666664,50.53958333333333,0.06,4e4
27-017-7417,Fond Du Lac,2015-08-01,2015,8,30,5.8,6,46.713694,-92.511722,COQ,KINL,80.42,68.74666666666667,W,6.380000000000001,0.06666666666666667,0,55.208333333333336,50.4375,0.06,4e4
27-017-7417,Fond Du Lac,2015-08-02,2015,8,32,7.9,0,46.713694,-92.511722,COQ,KINL,75.01,68.14708333333333,NW,6.734999999999999,0.26666666666666666,0.0238,61.5,53.49791666666667,0.15,6e3
27-017-7417,Fond Du Lac,2015-08-02,2015,8,32,7.9,0,46.713694,-92.511722,COQ,KINL,75.01,68.17458333333333,NW,6.76,0.26666666666666666,0.021,61.083333333333336,53.41833333333333,0.14,6e3
27-017-7417,Fond Du Lac,2015-08-03,2015,8,25,5.5,1,46.713694,-92.511722,COQ,KINL,69.85,62.38625,W,8.86,0,0,62.20833333333333,48.986666666666665,0.16,3300
27-017-7417,Fond Du Lac,2015-08-03,2015,8,25,5.5,1,46.713694,-92.511722,COQ,KINL,69.86,62.36833333333333,W,8.885,0,0,62.125,48.92166666666667,0.16,3300
27-017-7417,Fond Du Lac,2015-08-04,2015,8,24,5.2,2,46.713694,-92.511722,COQ,KINL,72.36,62.535833333333336,Calm,5.49,0.3333333333333333,0,64.58333333333333,49.4575,0.15,5e3
27-017-7417,Fond Du Lac,2015-08-04,2015,8,24,5.2,2,46.713694,-92.511722,COQ,KINL,72.41,62.58083333333333,Calm,5.529999999999999,0.26666666666666666,0,64.375,49.37083333333334,0.15,5e3
27-017-7417,Fond Du Lac,2015-08-05,2015,8,29,5.3,3,46.713694,-92.511722,COQ,KINL,72.05,60.46333333333333,Calm,4.4399999999999995,0.4666666666666667,0,68.08333333333333,49.064166666666665,0.03,6e3
27-017-7417,Fond Du Lac,2015-08-05,2015,8,29,5.3,3,46.713694,-92.511722,COQ,KINL,72.11,60.47833333333333,Calm,4.529999999999999,0.4666666666666667,0,67.95833333333333,48.98125,0.03,6e3
27-017-7417,Fond Du Lac,2015-08-06,2015,8,24,6.2,4,46.713694,-92.511722,COQ,KINL,70.04,59.9725,E,6.35,0,0.6201,84.08333333333333,54.95875,0.19,200
27-017-7417,Fond Du Lac,2015-08-06,2015,8,24,6.2,4,46.713694,-92.511722,COQ,KINL,70.2,59.96375,E,6.285,0,0.6284,83.91666666666667,54.920833333333334,0.19,200
27-017-7417,Fond Du Lac,2015-08-07,2015,8,20,8.1,5,46.713694,-92.511722,COQ,KINL,63.48,60.73875,Calm,4.415,0.7333333333333333,0.7963,92.5,58.53958333333333,0.24,200
27-017-7417,Fond Du Lac,2015-08-07,2015,8,20,8.1,5,46.713694,-92.511722,COQ,KINL,63.4,60.7225,Calm,4.38,0.7333333333333333,0.8071,92.54166666666667,58.528333333333336,0.25,200
27-017-7417,Fond Du Lac,2015-08-08,2015,8,24,7.5,6,46.713694,-92.511722,COQ,KINL,73.35,62.763333333333335,Calm,3.2,0.6666666666666666,0.0929,90.125,59.69125,0.23,100
27-017-7417,Fond Du Lac,2015-08-08,2015,8,24,7.5,6,46.713694,-92.511722,COQ,KINL,73.47,62.776666666666664,Calm,3.175,0.6,0.092,90.04166666666667,59.69708333333333,0.23,100
27-017-7417,Fond Du Lac,2015-08-09,2015,8,24,8.5,0,46.713694,-92.511722,COQ,KINL,75.05,66.7075,Calm,1.5350000000000001,0.8666666666666667,0.008700000000000001,84.54166666666667,61.58375,0.19,100
27-017-7417,Fond Du Lac,2015-08-09,2015,8,24,8.5,0,46.713694,-92.511722,COQ,KINL,75.05,66.71416666666667,Calm,1.545,0.8666666666666667,0.0081,84.54166666666667,61.5775,0.19,100
27-017-7417,Fond Du Lac,2015-08-10,2015,8,22,6.8,1,46.713694,-92.511722,COQ,KINL,78.6,67.1075,Calm,5.375,0.26666666666666666,0,70.25,56.04541666666667,0.12,7500
27-017-7417,Fond Du Lac,2015-08-10,2015,8,22,6.8,1,46.713694,-92.511722,COQ,KINL,78.64,67.1175,Calm,5.43,0.26666666666666666,0,70.08333333333333,56.00208333333333,0.12,7500
27-017-7417,Fond Du Lac,2015-08-11,2015,8,24,5.6,2,46.713694,-92.511722,COQ,KINL,78.24,65.98041666666667,Calm,4.77,0.4666666666666667,0,68.75,54.05875,0.08,4600
27-017-7417,Fond Du Lac,2015-08-11,2015,8,24,5.6,2,46.713694,-92.511722,COQ,KINL,78.31,65.99791666666667,Calm,4.8,0.4666666666666667,0,68.66666666666667,54.00333333333333,0.08,4600
27-017-7417,Fond Du Lac,2015-08-12,2015,8,38,6.5,3,46.713694,-92.511722,COQ,KINL,81.71,70.60625,SW,7.550000000000001,0.13333333333333333,0,67.83333333333333,58.51916666666666,0.02,4e4
27-017-7417,Fond Du Lac,2015-08-12,2015,8,38,6.5,3,46.713694,-92.511722,COQ,KINL,81.73,70.66,SW,7.595000000000001,0.13333333333333333,0,67.58333333333333,58.477916666666665,0.02,4e4
27-017-7417,Fond Du Lac,2015-08-13,2015,8,39,9.8,4,46.713694,-92.511722,COQ,KINL,87.31,76.78666666666666,W,6.73,0,0.008199999999999999,69.875,65.37916666666666,0.03,5500
27-017-7417,Fond Du Lac,2015-08-13,2015,8,39,9.8,4,46.713694,-92.511722,COQ,KINL,87.37,76.84,W,6.755,0,0.0074,69.66666666666667,65.32,0.03,5500
27-017-7417,Fond Du Lac,2015-08-14,2015,8,36,10.4,5,46.713694,-92.511722,COQ,KINL,89.92,77.30416666666666,Calm,5.359999999999999,0.4666666666666667,0,68.375,64.565,0.03,4e4
27-017-7417,Fond Du Lac,2015-08-14,2015,8,36,10.4,5,46.713694,-92.511722,COQ,KINL,90.01,77.36125,Calm,5.425,0.4666666666666667,0,68.08333333333333,64.51083333333334,0.03,4e4
27-017-7417,Fond Du Lac,2015-08-15,2015,8,48,10.7,6,46.713694,-92.511722,COQ,KINL,86.03,74.18125,S,7.245,0.3333333333333333,0,72.58333333333333,64.0875,0.05,4e4
27-017-7417,Fond Du Lac,2015-08-15,2015,8,48,10.7,6,46.713694,-92.511722,COQ,KINL,86.19,74.23833333333333,S,7.31,0.3333333333333333,0,72.29166666666667,64.05666666666667,0.05,4e4
27-017-7417,Fond Du Lac,2015-08-16,2015,8,37,11.3,0,46.713694,-92.511722,COQ,KINL,81.25,72.76583333333333,SW,8.5,0,0.0037999999999999996,70.04166666666667,61.83708333333333,0.13,1800
27-017-7417,Fond Du Lac,2015-08-16,2015,8,37,11.3,0,46.713694,-92.511722,COQ,KINL,81.33,72.77458333333334,SW,8.475000000000001,0,0.0034000000000000002,69.95833333333333,61.77625,0.13,1800
27-017-7417,Fond Du Lac,2015-08-17,2015,8,29,4,1,46.713694,-92.511722,COQ,KINL,71.47,63.632083333333334,NW,6.3,0.13333333333333333,0,65.91666666666667,51.17916666666667,0.07,1e4
27-017-7417,Fond Du Lac,2015-08-17,2015,8,29,4,1,46.713694,-92.511722,COQ,KINL,71.52,63.62375,NW,6.359999999999999,0.13333333333333333,0,65.75,51.08583333333333,0.07,1e4
27-017-7417,Fond Du Lac,2015-08-18,2015,8,20,3.8,2,46.713694,-92.511722,COQ,KINL,65.64,57.399166666666666,NE,10.045000000000002,0.2,0.3691,80.29166666666667,51.092083333333335,0.12,900
27-017-7417,Fond Du Lac,2015-08-18,2015,8,20,3.8,2,46.713694,-92.511722,COQ,KINL,65.67,57.375,NE,10.055,0.2,0.3718,80.29166666666667,51.04625,0.12,900
27-017-7417,Fond Du Lac,2015-08-19,2015,8,21,2.7,3,46.713694,-92.511722,COQ,KINL,60.33,56.38708333333334,NW,8.675,0,0.329,91.91666666666667,54.053333333333335,0.78,400
27-017-7417,Fond Du Lac,2015-08-19,2015,8,21,2.7,3,46.713694,-92.511722,COQ,KINL,60.39,56.3925,NW,8.74,0,0.33140000000000003,91.91666666666667,54.05458333333333,0.78,400
27-017-7417,Fond Du Lac,2015-08-20,2015,8,28,2.7,4,46.713694,-92.511722,COQ,KINL,69.09,57.309583333333336,NW,9.71,0.06666666666666667,0,71.625,47.462916666666665,0.24,1400
27-017-7417,Fond Du Lac,2015-08-20,2015,8,28,2.7,4,46.713694,-92.511722,COQ,KINL,69.16,57.303333333333335,NW,9.74,0.06666666666666667,0,71.375,47.401666666666664,0.24,1400
27-017-7417,Fond Du Lac,2015-08-21,2015,8,36,5.2,5,46.713694,-92.511722,COQ,KINL,71.68,62.25666666666667,Calm,4.5200000000000005,0.26666666666666666,0,75.20833333333333,53.999583333333334,0.05,4e4
27-017-7417,Fond Du Lac,2015-08-21,2015,8,36,5.2,5,46.713694,-92.511722,COQ,KINL,71.78,62.330416666666665,Calm,4.529999999999999,0.26666666666666666,0,75.08333333333333,53.99583333333333,0.05,4e4
27-017-7417,Fond Du Lac,2015-08-22,2015,8,35,9,6,46.713694,-92.511722,COQ,KINL,74.84,67.91583333333334,S,8.895,0,0.3028,77.95833333333333,60.62916666666667,0.26,1500
27-017-7417,Fond Du Lac,2015-08-22,2015,8,35,9,6,46.713694,-92.511722,COQ,KINL,74.86,67.94708333333334,S,8.86,0,0.30210000000000004,77.75,60.602916666666665,0.26,1500
27-017-7417,Fond Du Lac,2015-08-23,2015,8,26,5.4,0,46.713694,-92.511722,COQ,KINL,63.06,57.009166666666665,W,14.120000000000001,0,0.0301,83.33333333333333,51.94375,0.36,1100
27-017-7417,Fond Du Lac,2015-08-23,2015,8,26,5.4,0,46.713694,-92.511722,COQ,KINL,63.06,56.97833333333333,W,14.115,0,0.0293,83.25,51.899166666666666,0.36,1100
27-017-7417,Fond Du Lac,2015-08-24,2015,8,22,1.7,1,46.713694,-92.511722,COQ,KINL,55.47,52.45916666666667,NW,15.415,0,0.0344,76,45.0575,0.42,1500
27-017-7417,Fond Du Lac,2015-08-24,2015,8,22,1.7,1,46.713694,-92.511722,COQ,KINL,55.43,52.42208333333333,NW,15.43,0,0.0348,76,45.01625,0.42,1500
27-017-7417,Fond Du Lac,2015-08-25,2015,8,24,3.6,2,46.713694,-92.511722,COQ,KINL,65.75,56.529583333333335,NW,9.030000000000001,0.13333333333333333,0.0011,73.33333333333333,47.75875,0.15,1300
27-017-7417,Fond Du Lac,2015-08-25,2015,8,24,3.6,2,46.713694,-92.511722,COQ,KINL,65.76,56.53041666666667,NW,9.08,0.13333333333333333,0.001,73.29166666666667,47.7175,0.15,1300
27-017-7417,Fond Du Lac,2015-08-26,2015,8,29,3,3,46.713694,-92.511722,COQ,KINL,71.63,57.66375,Calm,2.67,0.8666666666666667,0,72.54166666666667,47.4825,0,4e4
27-017-7417,Fond Du Lac,2015-08-26,2015,8,29,3,3,46.713694,-92.511722,COQ,KINL,71.66,57.68125,Calm,2.705,0.8666666666666667,0,72.45833333333333,47.43125,0,4e4
27-017-7417,Fond Du Lac,2015-08-27,2015,8,30,5.6,4,46.713694,-92.511722,COQ,KINL,71.31,58.64625,Calm,3.0549999999999997,0.6,0,77.33333333333333,51.0225,0.14,2800
27-017-7417,Fond Du Lac,2015-08-27,2015,8,30,5.6,4,46.713694,-92.511722,COQ,KINL,71.44,58.665,Calm,3.06,0.6,0,77.25,50.97541666666667,0.14,2800
27-017-7417,Fond Du Lac,2015-08-28,2015,8,43,7.8,5,46.713694,-92.511722,COQ,KINL,78.46,66.85791666666667,SW,7.35,0.13333333333333333,0,77.08333333333333,59.034166666666664,0.2,500
27-017-7417,Fond Du Lac,2015-08-28,2015,8,43,7.8,5,46.713694,-92.511722,COQ,KINL,78.5,66.87958333333333,SW,7.325,0.13333333333333333,0,76.91666666666667,59.005,0.2,500
27-017-7417,Fond Du Lac,2015-08-29,2015,8,36,8.4,6,46.713694,-92.511722,COQ,KINL,72.7,64.76083333333334,SW,5.359999999999999,0.2,0.0042,79.41666666666667,57.98416666666667,0.12,800
27-017-7417,Fond Du Lac,2015-08-29,2015,8,36,8.4,6,46.713694,-92.511722,COQ,KINL,72.72,64.75791666666667,SW,5.325,0.2,0.0039,79.29166666666667,57.94,0.12,800
27-017-7417,Fond Du Lac,2015-08-30,2015,8,34,8,0,46.713694,-92.511722,COQ,KINL,80.4,69.38916666666667,S,7.96,0,0,79.375,62.26291666666667,0.08,300
27-017-7417,Fond Du Lac,2015-08-30,2015,8,34,8,0,46.713694,-92.511722,COQ,KINL,80.45,69.41833333333334,S,7.965,0,0,79.25,62.247083333333336,0.08,300
27-017-7417,Fond Du Lac,2015-08-31,2015,8,45,13.7,1,46.713694,-92.511722,COQ,KINL,80.78,71.4325,S,8.445,0.06666666666666667,0,79.54166666666667,64.33958333333334,0.08,500
27-017-7417,Fond Du Lac,2015-08-31,2015,8,45,13.7,1,46.713694,-92.511722,COQ,KINL,80.79,71.45041666666667,S,8.5,0.06666666666666667,0,79.54166666666667,64.315,0.08,500
27-017-7417,Fond Du Lac,2015-09-01,2015,9,39,15.2,2,46.713694,-92.511722,COQ,KINL,81.84,73.91416666666667,Calm,3.01,1,0,77.08333333333333,65.76333333333334,0.1,100
27-017-7417,Fond Du Lac,2015-09-01,2015,9,39,15.2,2,46.713694,-92.511722,COQ,KINL,81.85,73.9575,Calm,3.005,1,0,76.95833333333333,65.72125,0.1,100
27-017-7417,Fond Du Lac,2015-09-02,2015,9,NA,10.7,3,46.713694,-92.511722,COQ,KINL,75.72,68.6425,Calm,5.07,0.15384615384615385,0.0626,85,63.79083333333333,0.13,200
27-017-7417,Fond Du Lac,2015-09-02,2015,9,NA,10.7,3,46.713694,-92.511722,COQ,KINL,75.82,68.67166666666667,Calm,5.140000000000001,0.15384615384615385,0.0571,84.875,63.790416666666665,0.13,200
27-017-7417,Fond Du Lac,2015-09-03,2015,9,33,7,4,46.713694,-92.511722,COQ,KINL,71.58,63.43083333333333,E,6.68,0,0,86.04166666666667,58.99458333333333,0.09,200
27-017-7417,Fond Du Lac,2015-09-03,2015,9,33,7,4,46.713694,-92.511722,COQ,KINL,71.59,63.404583333333335,E,6.720000000000001,0,0,86,58.950833333333335,0.09,200
27-017-7417,Fond Du Lac,2015-09-04,2015,9,28,NaN,5,46.713694,-92.511722,COQ,KINL,74.55,64.7875,E,6.5,0,0,82.70833333333333,59.1775,0.12,2100
27-017-7417,Fond Du Lac,2015-09-04,2015,9,28,NaN,5,46.713694,-92.511722,COQ,KINL,74.55,64.73166666666667,E,6.51,0,0,82.58333333333333,59.10541666666666,0.12,2100
27-017-7417,Fond Du Lac,2015-09-05,2015,9,32,NaN,6,46.713694,-92.511722,COQ,KINL,79.89,69.71541666666667,Calm,5.640000000000001,0.07692307692307693,0.0737,83.66666666666667,64.31333333333333,0.19,800
27-017-7417,Fond Du Lac,2015-09-05,2015,9,32,NaN,6,46.713694,-92.511722,COQ,KINL,80.04,69.71666666666667,Calm,5.67,0.07692307692307693,0.0657,83.625,64.28208333333333,0.19,800
27-017-7417,Fond Du Lac,2015-09-06,2015,9,31,NaN,0,46.713694,-92.511722,COQ,KINL,80.4,72.43291666666667,Calm,5.665,0.23076923076923078,0.4351,87,68.19916666666667,0.27,200
27-017-7417,Fond Du Lac,2015-09-06,2015,9,31,NaN,0,46.713694,-92.511722,COQ,KINL,80.44,72.44,Calm,5.835,0.23076923076923078,0.4272,86.95833333333333,68.18625,0.27,200
27-017-7417,Fond Du Lac,2015-09-07,2015,9,31,NaN,1,46.713694,-92.511722,COQ,KINL,74.6,66.68416666666667,Calm,4.665,0.6153846153846154,0.0162,67.375,54.086666666666666,0.11,2900
27-017-7417,Fond Du Lac,2015-09-07,2015,9,31,NaN,1,46.713694,-92.511722,COQ,KINL,74.63,66.67875,Calm,4.734999999999999,0.5384615384615384,0.0165,67.20833333333333,53.995,0.11,2900
27-017-7417,Fond Du Lac,2015-09-08,2015,9,36,NaN,2,46.713694,-92.511722,COQ,KINL,72.99,62.336666666666666,Calm,6.015000000000001,0.23076923076923078,0,65.125,48.47375,0.09,3500
27-017-7417,Fond Du Lac,2015-09-08,2015,9,36,NaN,2,46.713694,-92.511722,COQ,KINL,73,62.32333333333333,Calm,6.07,0.23076923076923078,0,65.16666666666667,48.38125,0.09,3500
27-017-7417,Fond Du Lac,2015-09-09,2015,9,31,4.3,3,46.713694,-92.511722,COQ,KINL,71.6,60.750416666666666,W,6.24,0.07692307692307693,0.0402,65.41666666666667,48.187083333333334,0.07,7e3
27-017-7417,Fond Du Lac,2015-09-09,2015,9,31,4.3,3,46.713694,-92.511722,COQ,KINL,71.64,60.802083333333336,W,6.225,0.07692307692307693,0.0412,65.08333333333333,48.11333333333333,0.07,7e3
27-017-7417,Fond Du Lac,2015-09-10,2015,9,18,3.8,4,46.713694,-92.511722,COQ,KINL,62.74,54.26291666666667,NW,7.484999999999999,0,0.0021,74.58333333333333,45.65416666666667,0.13,3600
27-017-7417,Fond Du Lac,2015-09-10,2015,9,18,3.8,4,46.713694,-92.511722,COQ,KINL,62.76,54.21375,NW,7.49,0,0.0018,74.625,45.61083333333333,0.13,3600
27-017-7417,Fond Du Lac,2015-09-11,2015,9,26,4.3,5,46.713694,-92.511722,COQ,KINL,60.63,50.907916666666665,Calm,5.68,0.07692307692307693,0,75.625,42.85125,0.21,2600
27-017-7417,Fond Du Lac,2015-09-11,2015,9,26,4.3,5,46.713694,-92.511722,COQ,KINL,60.67,50.86125,Calm,5.71,0.07692307692307693,0,75.66666666666667,42.815,0.21,2600
27-017-7417,Fond Du Lac,2015-09-12,2015,9,29,4,6,46.713694,-92.511722,COQ,KINL,65.67,52.885,Calm,2.99,0.7692307692307693,0,70.375,42.443333333333335,0.12,4600
27-017-7417,Fond Du Lac,2015-09-12,2015,9,29,4,6,46.713694,-92.511722,COQ,KINL,65.69,52.872083333333336,Calm,3.005,0.7692307692307693,0,70.29166666666667,42.36375,0.12,4600
27-017-7417,Fond Du Lac,2015-09-13,2015,9,37,5.2,0,46.713694,-92.511722,COQ,KINL,72.01,59.925000000000004,SW,8.09,0,0,65.75,47.711666666666666,0.03,7e3
27-017-7417,Fond Du Lac,2015-09-13,2015,9,37,5.2,0,46.713694,-92.511722,COQ,KINL,72.01,59.920833333333334,SW,8.09,0,0,65.58333333333333,47.64833333333333,0.03,7e3
27-017-7417,Fond Du Lac,2015-09-14,2015,9,41,7.5,1,46.713694,-92.511722,COQ,KINL,77.98,66.16708333333334,S,7.285,0.38461538461538464,0,74,57.35666666666667,0,4e4
27-017-7417,Fond Du Lac,2015-09-14,2015,9,41,7.5,1,46.713694,-92.511722,COQ,KINL,78.07,66.19708333333334,S,7.3149999999999995,0.3076923076923077,0,73.875,57.329166666666666,0,4e4
27-017-7417,Fond Du Lac,2015-09-15,2015,9,45,9,2,46.713694,-92.511722,COQ,KINL,80.28,70.06041666666667,S,8.28,0,0,71.04166666666667,59.335,0.02,4e4
27-017-7417,Fond Du Lac,2015-09-15,2015,9,45,9,2,46.713694,-92.511722,COQ,KINL,80.34,70.08,S,8.29,0,0,70.95833333333333,59.281666666666666,0.02,4e4
27-017-7417,Fond Du Lac,2015-09-16,2015,9,47,10.1,3,46.713694,-92.511722,COQ,KINL,78.76,72.36333333333333,S,10.885,0,0,68.20833333333333,61.0825,0.06,9500
27-017-7417,Fond Du Lac,2015-09-16,2015,9,47,10.1,3,46.713694,-92.511722,COQ,KINL,78.78,72.36666666666666,S,10.895,0,0,68.08333333333333,61.031666666666666,0.06,9500
27-017-7417,Fond Du Lac,2015-09-17,2015,9,23,6,4,46.713694,-92.511722,COQ,KINL,72.73,68.5675,S,8.45,0,0.4342,85.125,63.904583333333335,0.22,500
27-017-7417,Fond Du Lac,2015-09-17,2015,9,23,6,4,46.713694,-92.511722,COQ,KINL,72.75,68.5675,S,8.465,0,0.4349,85.125,63.88458333333333,0.22,500
27-017-7417,Fond Du Lac,2015-09-18,2015,9,22,3.1,5,46.713694,-92.511722,COQ,KINL,62.74,56.14958333333333,NW,6.41,0.23076923076923078,0.0079,76.79166666666667,48.58375,0.09,400
27-017-7417,Fond Du Lac,2015-09-18,2015,9,22,3.1,5,46.713694,-92.511722,COQ,KINL,62.76,56.11291666666666,NW,6.465,0.23076923076923078,0.0081,76.83333333333333,48.5425,0.09,400
27-017-7417,Fond Du Lac,2015-09-19,2015,9,37,4.7,6,46.713694,-92.511722,COQ,KINL,68.23,56.49458333333333,SW,6.265000000000001,0.15384615384615385,0,69,45.43333333333333,0.05,8e3
27-017-7417,Fond Du Lac,2015-09-19,2015,9,37,4.7,6,46.713694,-92.511722,COQ,KINL,68.21,56.47541666666667,SW,6.245,0.15384615384615385,0,68.83333333333333,45.365833333333335,0.05,8e3
27-017-7417,Fond Du Lac,2015-09-20,2015,9,38,4.8,0,46.713694,-92.511722,COQ,KINL,68.42,58.63333333333333,S,6.96,0.23076923076923078,0,65.58333333333333,46.282916666666665,0.06,6e3
27-017-7417,Fond Du Lac,2015-09-20,2015,9,38,4.8,0,46.713694,-92.511722,COQ,KINL,68.38,58.62916666666667,S,6.97,0.23076923076923078,0,65.41666666666667,46.20375,0.06,6e3
27-017-7417,Fond Du Lac,2015-09-21,2015,9,44,5.6,1,46.713694,-92.511722,COQ,KINL,75.27,64.40791666666667,S,10.27,0,0,66.91666666666667,52.79291666666667,0,4e4
27-017-7417,Fond Du Lac,2015-09-21,2015,9,44,5.6,1,46.713694,-92.511722,COQ,KINL,75.24,64.4025,S,10.24,0,0,66.83333333333333,52.727916666666665,0,4e4
27-017-7417,Fond Du Lac,2015-09-22,2015,9,32,4.1,2,46.713694,-92.511722,COQ,KINL,66.21,60.77125,Calm,6.605,0.3076923076923077,0,61.583333333333336,46.630833333333335,0.02,2800
27-017-7417,Fond Du Lac,2015-09-22,2015,9,32,4.1,2,46.713694,-92.511722,COQ,KINL,66.19,60.748333333333335,Calm,6.645,0.23076923076923078,0,61.5,46.54083333333333,0.02,2800
27-017-7417,Fond Du Lac,2015-09-23,2015,9,23,3.5,3,46.713694,-92.511722,COQ,KINL,54.67,52.435833333333335,E,10.46,0,0.5463,84.04166666666667,47.50333333333333,0.23,200
27-017-7417,Fond Du Lac,2015-09-23,2015,9,23,3.5,3,46.713694,-92.511722,COQ,KINL,54.71,52.41916666666667,E,10.434999999999999,0,0.5512,83.95833333333333,47.44916666666667,0.23,200
27-017-7417,Fond Du Lac,2015-09-24,2015,9,NA,5.5,4,46.713694,-92.511722,COQ,KINL,59.1,55.70666666666667,E,5.2,0.5384615384615384,0.2422,94.54166666666667,54.16583333333333,0.37,200
27-017-7417,Fond Du Lac,2015-09-24,2015,9,NA,5.5,4,46.713694,-92.511722,COQ,KINL,59.07,55.68083333333333,E,5.18,0.5384615384615384,0.2421,94.5,54.145833333333336,0.37,200
27-017-7417,Fond Du Lac,2015-09-25,2015,9,17,4.2,5,46.713694,-92.511722,COQ,KINL,57.75,55.39875,E,6.145,0.15384615384615385,0,95.41666666666667,54.117916666666666,0.1,200
