site_catid,air_monitor,start_date,year,month,ozone_8hr_ppb,pm25_avg,weekday,monitor_lat,monitor_long,sfc_wx_station,upper_air_station,temp_f_max,temp_f_avg,winddir_mode,windspd_mph_med,wind_calm,precip_in_sum,rh_avg,dewpoint_f_avg,cloud_cover_avg,overcast_height_min
27-017-7416,Fond Du Lac,2014-07-24,2014,7,31,NaN,4,46.70527,-92.52377,COQ,KINL,74.06,64.53083333333333,Calm,3.23,0.6875,0,70.20833333333333,53.75125,0.16,5500
27-017-7416,Fond Du Lac,2014-07-25,2014,7,22,NaN,5,46.70527,-92.52377,COQ,KINL,70.89,65.44916666666667,Calm,3.29,0.9375,0.0161,85.125,60.82666666666667,0.31,600
27-017-7416,Fond Du Lac,2014-07-25,2014,7,22,NaN,5,46.70527,-92.52377,COQ,KINL,70.96,65.46583333333334,Calm,3.355,0.9375,0.0142,85.20833333333333,60.84041666666667,0.31,600
27-017-7416,Fond Du Lac,2014-07-26,2014,7,33,NaN,6,46.70527,-92.52377,COQ,KINL,83.38,72.39833333333333,W,6.215,0.125,0.045500000000000006,66.33333333333333,58.49583333333333,0.1,600
27-017-7416,Fond Du Lac,2014-07-26,2014,7,33,NaN,6,46.70527,-92.52377,COQ,KINL,83.44,72.41541666666667,W,6.285,0.0625,0.045700000000000005,66.33333333333333,58.42375,0.1,600
27-017-7416,Fond Du Lac,2014-07-27,2014,7,15,NaN,0,46.70527,-92.52377,COQ,KINL,63.32,60.0025,Calm,5.205,0.375,0.2935,87.41666666666667,56.2475,0.31,500
27-017-7416,Fond Du Lac,2014-07-27,2014,7,15,NaN,0,46.70527,-92.52377,COQ,KINL,63.3,59.97666666666667,Calm,5.3100000000000005,0.375,0.3001,87.5,56.23916666666667,0.31,500
27-017-7416,Fond Du Lac,2014-07-28,2014,7,29,NaN,1,46.70527,-92.52377,COQ,KINL,72.94,64.1225,NW,6.345000000000001,0.125,0,69.54166666666667,52.67333333333333,0.14,6e3
27-017-7416,Fond Du Lac,2014-07-28,2014,7,29,NaN,1,46.70527,-92.52377,COQ,KINL,72.95,64.10583333333334,NW,6.365,0.125,0,69.41666666666667,52.63,0.14,6e3
27-017-7416,Fond Du Lac,2014-07-29,2014,7,27,NaN,2,46.70527,-92.52377,COQ,KINL,75.15,63.67541666666666,Calm,5.6850000000000005,0.125,0.0443,73.29166666666667,53.9875,0.14,3500
27-017-7416,Fond Du Lac,2014-07-29,2014,7,27,NaN,2,46.70527,-92.52377,COQ,KINL,75.14,63.655,Calm,5.72,0.125,0.041499999999999995,73.16666666666667,53.9375,0.14,3500
27-017-7416,Fond Du Lac,2014-07-30,2014,7,25,NaN,3,46.70527,-92.52377,COQ,KINL,78.34,64.58833333333334,Calm,5.38,0.25,0,72.625,54.53958333333333,0.09,4e4
27-017-7416,Fond Du Lac,2014-07-30,2014,7,25,NaN,3,46.70527,-92.52377,COQ,KINL,78.4,64.60083333333333,Calm,5.390000000000001,0.25,0,72.41666666666667,54.48916666666667,0.09,4e4
27-017-7416,Fond Du Lac,2014-08-01,2014,8,33,NaN,5,46.70527,-92.52377,COQ,KINL,75.54,63.61083333333333,Calm,2.625,0.9333333333333333,0,75.25,54.89083333333333,0.07,6e3
27-017-7416,Fond Du Lac,2014-08-01,2014,8,33,NaN,5,46.70527,-92.52377,COQ,KINL,75.65,63.61541666666667,Calm,2.73,0.9333333333333333,0,75.16666666666667,54.875,0.07,6e3
27-017-7416,Fond Du Lac,2014-08-02,2014,8,40,NaN,6,46.70527,-92.52377,COQ,KINL,80.21,65.89958333333334,Calm,2.195,0.8666666666666667,0,70.5,54.89125,0.04,6e3
27-017-7416,Fond Du Lac,2014-08-02,2014,8,40,NaN,6,46.70527,-92.52377,COQ,KINL,80.35,65.9275,Calm,2.2199999999999998,0.8666666666666667,0,70.375,54.82791666666667,0.04,6e3
27-017-7416,Fond Du Lac,2014-08-03,2014,8,28,NaN,0,46.70527,-92.52377,COQ,KINL,75.93,65.82375,Calm,1.335,1,0.0292,80.20833333333333,59.19875,0.18,800
27-017-7416,Fond Du Lac,2014-08-03,2014,8,28,NaN,0,46.70527,-92.52377,COQ,KINL,76.02,65.82625,Calm,1.28,1,0.0293,80.08333333333333,59.18416666666667,0.18,800
27-017-7416,Fond Du Lac,2014-08-04,2014,8,26,NaN,1,46.70527,-92.52377,COQ,KINL,71.51,63.29833333333333,Calm,4.165,0.3333333333333333,0,76.5,55.485416666666666,0.14,1300
27-017-7416,Fond Du Lac,2014-08-04,2014,8,26,NaN,1,46.70527,-92.52377,COQ,KINL,71.54,63.295,Calm,4.105,0.3333333333333333,0,76.41666666666667,55.4675,0.14,1300
27-017-7416,Fond Du Lac,2014-08-05,2014,8,32,NaN,2,46.70527,-92.52377,COQ,KINL,76.54,63.89041666666667,Calm,2.2249999999999996,1,0,69.45833333333333,52.431666666666665,0.1,4e4
27-017-7416,Fond Du Lac,2014-08-05,2014,8,32,NaN,2,46.70527,-92.52377,COQ,KINL,76.58,63.9075,Calm,2.2800000000000002,1,0,69.25,52.37083333333334,0.1,4e4
27-017-7416,Fond Du Lac,2014-08-06,2014,8,43,NaN,3,46.70527,-92.52377,COQ,KINL,73.01,65.40166666666667,Calm,5.25,0.26666666666666666,0,70.25,54.72416666666667,0.08,5500
27-017-7416,Fond Du Lac,2014-08-06,2014,8,43,NaN,3,46.70527,-92.52377,COQ,KINL,72.98,65.41125,Calm,5.279999999999999,0.26666666666666666,0,70.16666666666667,54.65958333333333,0.08,5500
27-017-7416,Fond Du Lac,2014-08-07,2014,8,35,NaN,4,46.70527,-92.52377,COQ,KINL,74.31,62.86208333333333,Calm,3.565,0.4,0,78.875,55.72625,0.09,200
27-017-7416,Fond Du Lac,2014-08-07,2014,8,35,NaN,4,46.70527,-92.52377,COQ,KINL,74.35,62.84041666666667,Calm,3.6,0.4,0,78.83333333333333,55.7025,0.09,200
27-017-7416,Fond Du Lac,2014-08-08,2014,8,46,NaN,5,46.70527,-92.52377,COQ,KINL,79.89,67.23458333333333,Calm,2.5,1,0,71.29166666666667,56.802083333333336,0.13,8500
27-017-7416,Fond Du Lac,2014-08-08,2014,8,46,NaN,5,46.70527,-92.52377,COQ,KINL,79.99,67.26625,Calm,2.52,1,0,71.04166666666667,56.76958333333334,0.13,8500
27-017-7416,Fond Du Lac,2014-08-09,2014,8,43,NaN,6,46.70527,-92.52377,COQ,KINL,76.12,66.2975,Calm,2.99,0.7333333333333333,0,77,58.36,0.1,100
27-017-7416,Fond Du Lac,2014-08-09,2014,8,43,NaN,6,46.70527,-92.52377,COQ,KINL,76.19,66.29708333333333,Calm,2.995,0.7333333333333333,0,76.91666666666667,58.32958333333333,0.1,100
27-017-7416,Fond Du Lac,2014-08-10,2014,8,27,NaN,0,46.70527,-92.52377,COQ,KINL,72.62,67.15958333333333,Calm,2.495,1,0.1157,83.33333333333333,61.79875,0.24,2500
27-017-7416,Fond Du Lac,2014-08-10,2014,8,27,NaN,0,46.70527,-92.52377,COQ,KINL,72.66,67.14583333333333,Calm,2.535,1,0.1152,83.33333333333333,61.779583333333335,0.24,2500
27-017-7416,Fond Du Lac,2014-08-11,2014,8,19,NaN,1,46.70527,-92.52377,COQ,KINL,72.24,64.45375,N,6.875,0.06666666666666667,0.38849999999999996,82.66666666666667,58.66041666666667,0.3,700
27-017-7416,Fond Du Lac,2014-08-11,2014,8,19,NaN,1,46.70527,-92.52377,COQ,KINL,72.29,64.43791666666667,N,6.88,0.06666666666666667,0.3896,82.58333333333333,58.63125,0.31,700
27-017-7416,Fond Du Lac,2014-08-12,2014,8,29,NaN,2,46.70527,-92.52377,COQ,KINL,75.47,64.99208333333333,Calm,5.875,0.13333333333333333,0.0199,69.625,53.36875,0.18,1600
27-017-7416,Fond Du Lac,2014-08-12,2014,8,29,NaN,2,46.70527,-92.52377,COQ,KINL,75.43,64.97791666666667,Calm,5.885,0.13333333333333333,0.02,69.5,53.32416666666667,0.18,1600
27-017-7416,Fond Du Lac,2014-08-13,2014,8,32,NaN,3,46.70527,-92.52377,COQ,KINL,73.15,65.17625,Calm,5.165,0.4666666666666667,0,68.70833333333333,53.49791666666667,0.11,4e3
27-017-7416,Fond Du Lac,2014-08-13,2014,8,32,NaN,3,46.70527,-92.52377,COQ,KINL,73.13,65.17041666666667,Calm,5.24,0.4666666666666667,0,68.625,53.442083333333336,0.11,4e3
27-017-7416,Fond Du Lac,2014-08-14,2014,8,25,NaN,4,46.70527,-92.52377,COQ,KINL,71.76,61.04083333333333,Calm,2.675,0.8,0,71.83333333333333,50.87166666666667,0.01,100
27-017-7416,Fond Du Lac,2014-08-14,2014,8,25,NaN,4,46.70527,-92.52377,COQ,KINL,71.77,61.037083333333335,Calm,2.705,0.8,0,71.75,50.84166666666667,0.01,100
27-017-7416,Fond Du Lac,2014-08-15,2014,8,37,NaN,5,46.70527,-92.52377,COQ,KINL,81.66,69.03333333333333,Calm,4.37,0.3333333333333333,0,71.625,58.877916666666664,0.09,4300
27-017-7416,Fond Du Lac,2014-08-15,2014,8,37,NaN,5,46.70527,-92.52377,COQ,KINL,81.69,69.04666666666667,Calm,4.34,0.3333333333333333,0,71.54166666666667,58.84041666666667,0.09,4300
27-017-7416,Fond Du Lac,2014-08-16,2014,8,23,NaN,6,46.70527,-92.52377,COQ,KINL,72.09,68.55708333333334,E,7.095,0.2,0.0341,81.125,62.416666666666664,0.16,700
27-017-7416,Fond Du Lac,2014-08-16,2014,8,23,NaN,6,46.70527,-92.52377,COQ,KINL,72.07,68.53666666666666,E,7.140000000000001,0.2,0.0326,81.08333333333333,62.360416666666666,0.16,700
27-017-7416,Fond Du Lac,2014-08-17,2014,8,22,NaN,0,46.70527,-92.52377,COQ,KINL,61.23,57.79416666666667,E,8.99,0,0.435,86.79166666666667,53.735,0.28,100
27-017-7416,Fond Du Lac,2014-08-17,2014,8,22,NaN,0,46.70527,-92.52377,COQ,KINL,61.21,57.76166666666667,E,8.955,0,0.4405,86.79166666666667,53.71083333333333,0.28,100
27-017-7416,Fond Du Lac,2014-08-18,2014,8,13,NaN,1,46.70527,-92.52377,COQ,KINL,69.33,60.87291666666667,Calm,3.82,0.6666666666666666,0.6467,91.875,58.48875,0.4,100
27-017-7416,Fond Du Lac,2014-08-18,2014,8,13,NaN,1,46.70527,-92.52377,COQ,KINL,69.37,60.858333333333334,Calm,3.745,0.6666666666666666,0.6562,91.91666666666667,58.47833333333333,0.41,100
27-017-7416,Fond Du Lac,2014-08-19,2014,8,20,NaN,2,46.70527,-92.52377,COQ,KINL,71.28,64.05583333333334,Calm,5.08,0.3333333333333333,0.0665,86.58333333333333,59.80041666666667,0.27,100
27-017-7416,Fond Du Lac,2014-08-19,2014,8,20,NaN,2,46.70527,-92.52377,COQ,KINL,71.33,64.04833333333333,Calm,5.16,0.26666666666666666,0.0621,86.54166666666667,59.777499999999996,0.27,100
27-017-7416,Fond Du Lac,2014-08-20,2014,8,23,NaN,3,46.70527,-92.52377,COQ,KINL,70.27,63.93208333333333,Calm,3.64,0.8,0,82.375,58.180416666666666,0.17,100
27-017-7416,Fond Du Lac,2014-08-20,2014,8,23,NaN,3,46.70527,-92.52377,COQ,KINL,70.23,63.92625,Calm,3.585,0.8,0,82.29166666666667,58.135416666666664,0.17,100
27-017-7416,Fond Du Lac,2014-08-21,2014,8,15,NaN,4,46.70527,-92.52377,COQ,KINL,66.01,62.67166666666667,E,8.344999999999999,0.06666666666666667,0.0237,91.58333333333333,60.20333333333333,0.41,100
27-017-7416,Fond Du Lac,2014-08-21,2014,8,15,NaN,4,46.70527,-92.52377,COQ,KINL,66,62.64791666666667,E,8.315000000000001,0.06666666666666667,0.021,91.54166666666667,60.18625,0.41,100
27-017-7416,Fond Du Lac,2014-08-22,2014,8,20,NaN,5,46.70527,-92.52377,COQ,KINL,66.29,63.30291666666667,Calm,4.9,0.6666666666666666,0.0011,92.625,61.115,0.32,100
27-017-7416,Fond Du Lac,2014-08-22,2014,8,20,NaN,5,46.70527,-92.52377,COQ,KINL,66.25,63.275416666666665,Calm,4.915,0.6666666666666666,0.001,92.79166666666667,61.10916666666667,0.32,100
27-017-7416,Fond Du Lac,2014-08-23,2014,8,22,NaN,6,46.70527,-92.52377,COQ,KINL,65.77,63.33833333333333,E,7.92,0.06666666666666667,0,92.29166666666667,61.026666666666664,0.32,100
27-017-7416,Fond Du Lac,2014-08-23,2014,8,22,NaN,6,46.70527,-92.52377,COQ,KINL,65.79,63.318333333333335,E,7.800000000000001,0.06666666666666667,0,92.33333333333333,61.02291666666667,0.32,100
27-017-7416,Fond Du Lac,2014-08-24,2014,8,21,NaN,0,46.70527,-92.52377,COQ,KINL,71.65,66.4225,E,6.755,0.13333333333333333,0.2293,91.58333333333333,63.89125,0.36,200
27-017-7416,Fond Du Lac,2014-08-24,2014,8,21,NaN,0,46.70527,-92.52377,COQ,KINL,71.66,66.38166666666666,E,6.734999999999999,0.13333333333333333,0.2284,91.75,63.865833333333335,0.36,200
27-017-7416,Fond Du Lac,2014-08-25,2014,8,20,NaN,1,46.70527,-92.52377,COQ,KINL,72.76,65.80375000000001,W,9.555,0.13333333333333333,0.0154,72.875,55.9275,0.13,3500
27-017-7416,Fond Du Lac,2014-08-25,2014,8,20,NaN,1,46.70527,-92.52377,COQ,KINL,72.79,65.82,W,9.559999999999999,0.13333333333333333,0.016,72.79166666666667,55.89833333333333,0.13,3500
27-017-7416,Fond Du Lac,2014-08-26,2014,8,29,NaN,2,46.70527,-92.52377,COQ,KINL,66.47,58.47291666666667,W,8.425,0,0,67.875,47.47416666666667,0.16,2800
27-017-7416,Fond Du Lac,2014-08-26,2014,8,29,NaN,2,46.70527,-92.52377,COQ,KINL,66.43,58.437916666666666,W,8.399999999999999,0,0,67.83333333333333,47.41166666666667,0.16,2800
27-017-7416,Fond Du Lac,2014-08-27,2014,8,33,NaN,3,46.70527,-92.52377,COQ,KINL,69.87,59.44416666666667,Calm,2.0549999999999997,0.9333333333333333,0.0211,73.54166666666667,50.00541666666667,0.16,3800
27-017-7416,Fond Du Lac,2014-08-27,2014,8,33,NaN,3,46.70527,-92.52377,COQ,KINL,69.88,59.42166666666667,Calm,2.085,0.9333333333333333,0.0211,73.5,49.9425,0.16,3800
27-017-7416,Fond Du Lac,2014-08-28,2014,8,33,NaN,4,46.70527,-92.52377,COQ,KINL,71.26,60.64958333333333,Calm,3.9399999999999995,0.4666666666666667,0,77.91666666666667,53.20291666666667,0.1,100
27-017-7416,Fond Du Lac,2014-08-28,2014,8,33,NaN,4,46.70527,-92.52377,COQ,KINL,71.31,60.63041666666667,Calm,3.9299999999999997,0.4666666666666667,0,77.75,53.150416666666665,0.1,100
27-017-7416,Fond Du Lac,2014-08-29,2014,8,16,NaN,5,46.70527,-92.52377,COQ,KINL,64.25,62.504583333333336,Calm,3.54,0.6,0.2971,93.33333333333333,60.58166666666666,0.44,100
27-017-7416,Fond Du Lac,2014-08-29,2014,8,16,NaN,5,46.70527,-92.52377,COQ,KINL,64.22,62.483333333333334,Calm,3.495,0.6,0.29610000000000003,93.375,60.57541666666667,0.44,100
27-017-7416,Fond Du Lac,2014-08-30,2014,8,19,NaN,6,46.70527,-92.52377,COQ,KINL,66.03,62.98083333333334,Calm,4.415,0.5333333333333333,0,89.875,59.93291666666667,0.36,200
27-017-7416,Fond Du Lac,2014-08-30,2014,8,19,NaN,6,46.70527,-92.52377,COQ,KINL,66.01,62.95875,Calm,4.445,0.4666666666666667,0,89.91666666666667,59.92125,0.36,200
27-017-7416,Fond Du Lac,2014-08-31,2014,8,18,NaN,0,46.70527,-92.52377,COQ,KINL,70,62.94833333333334,Calm,5.745,0.2,0.0342,88.5,59.45875,0.25,300
27-017-7416,Fond Du Lac,2014-08-31,2014,8,18,NaN,0,46.70527,-92.52377,COQ,KINL,69.97,62.90541666666667,Calm,5.725,0.2,0.0304,88.625,59.43125,0.25,300
27-017-7416,Fond Du Lac,2014-09-01,2014,9,28,NaN,1,46.70527,-92.52377,COQ,KINL,71.89,64.42625,W,5.785,0.07692307692307693,0.1931,77.91666666666667,56.6325,0.23,1600
27-017-7416,Fond Du Lac,2014-09-01,2014,9,28,NaN,1,46.70527,-92.52377,COQ,KINL,71.89,64.405,W,5.8149999999999995,0.07692307692307693,0.1928,78.04166666666667,56.60375,0.24,1600
27-017-7416,Fond Du Lac,2014-09-02,2014,9,37,NaN,2,46.70527,-92.52377,COQ,KINL,73.25,62.81875,Calm,5.585,0.15384615384615385,0.008199999999999999,67.29166666666667,50.461666666666666,0.08,8500
27-017-7416,Fond Du Lac,2014-09-02,2014,9,37,NaN,2,46.70527,-92.52377,COQ,KINL,73.23,62.83708333333333,Calm,5.630000000000001,0.15384615384615385,0.0074,67.125,50.379583333333336,0.08,8500
27-017-7416,Fond Du Lac,2014-09-03,2014,9,37,NaN,3,46.70527,-92.52377,COQ,KINL,72.97,63.030833333333334,Calm,4.66,0.3076923076923077,0.0486,76.58333333333333,55.17125,0.12,5500
27-017-7416,Fond Du Lac,2014-09-03,2014,9,37,NaN,3,46.70527,-92.52377,COQ,KINL,72.99,63.02333333333333,Calm,4.695,0.3076923076923077,0.0429,76.58333333333333,55.11833333333333,0.12,5500
27-017-7416,Fond Du Lac,2014-09-04,2014,9,35,NaN,4,46.70527,-92.52377,COQ,KINL,73.9,64.57583333333334,Calm,5.82,0.38461538461538464,0.149,84.125,59.522083333333335,0.21,300
27-017-7416,Fond Du Lac,2014-09-04,2014,9,35,NaN,4,46.70527,-92.52377,COQ,KINL,73.99,64.56458333333333,Calm,5.845,0.38461538461538464,0.1444,83.91666666666667,59.479166666666664,0.21,300
27-017-7416,Fond Du Lac,2014-09-05,2014,9,25,NaN,5,46.70527,-92.52377,COQ,KINL,64.47,58.78125,NW,10.34,0.07692307692307693,0,67.04166666666667,47.529583333333335,0.19,1900
27-017-7416,Fond Du Lac,2014-09-05,2014,9,25,NaN,5,46.70527,-92.52377,COQ,KINL,64.44,58.75541666666667,NW,10.36,0.07692307692307693,0,67.04166666666667,47.47,0.19,1900
27-017-7416,Fond Du Lac,2014-09-06,2014,9,27,NaN,6,46.70527,-92.52377,COQ,KINL,70.31,60.225833333333334,W,7.21,0.07692307692307693,0,64.20833333333333,46.85875,0.04,7e3
27-017-7416,Fond Du Lac,2014-09-06,2014,9,27,NaN,6,46.70527,-92.52377,COQ,KINL,70.28,60.2325,W,7.24,0.07692307692307693,0,63.875,46.78625,0.04,7e3
27-017-7416,Fond Du Lac,2014-09-07,2014,9,33,NaN,0,46.70527,-92.52377,COQ,KINL,75.16,64.5875,SW,8.27,0,0,63.291666666666664,51.49375,0.06,8e3
27-017-7416,Fond Du Lac,2014-09-07,2014,9,33,NaN,0,46.70527,-92.52377,COQ,KINL,75.15,64.60708333333334,SW,8.254999999999999,0,0,63.208333333333336,51.44125,0.06,8e3
27-017-7416,Fond Du Lac,2014-09-08,2014,9,37,NaN,1,46.70527,-92.52377,COQ,KINL,72.8,63.01,S,6.345,0.07692307692307693,0,70.58333333333333,52.9125,0.09,3500
27-017-7416,Fond Du Lac,2014-09-08,2014,9,37,NaN,1,46.70527,-92.52377,COQ,KINL,72.82,62.98791666666666,S,6.32,0.15384615384615385,0,70.45833333333333,52.86,0.09,3500
27-017-7416,Fond Du Lac,2014-09-09,2014,9,31,NaN,2,46.70527,-92.52377,COQ,KINL,71.92,63.090833333333336,Calm,5.445,0.6153846153846154,0.0358,82.75,57.647083333333335,0.18,400
27-017-7416,Fond Du Lac,2014-09-09,2014,9,31,NaN,2,46.70527,-92.52377,COQ,KINL,72.01,63.1175,Calm,5.46,0.6153846153846154,0.0319,82.70833333333333,57.645,0.18,400
27-017-7416,Fond Du Lac,2014-09-10,2014,9,20,NaN,3,46.70527,-92.52377,COQ,KINL,53.74,47.06166666666667,N,11.08,0,0.1992,82.54166666666667,41.9475,0.52,600
27-017-7416,Fond Du Lac,2014-09-10,2014,9,20,NaN,3,46.70527,-92.52377,COQ,KINL,53.76,47.04541666666667,N,10.93,0,0.1971,82.54166666666667,41.9175,0.52,600
27-017-7416,Fond Du Lac,2014-09-11,2014,9,22,NaN,4,46.70527,-92.52377,COQ,KINL,51.95,45.428333333333335,N,5.755,0.15384615384615385,9e-4,72.25,36.541666666666664,0.25,4700
27-017-7416,Fond Du Lac,2014-09-11,2014,9,22,NaN,4,46.70527,-92.52377,COQ,KINL,51.96,45.38875,N,5.775,0.15384615384615385,8e-4,72.25,36.49791666666667,0.25,4700
27-017-7416,Fond Du Lac,2014-09-12,2014,9,23,NaN,5,46.70527,-92.52377,COQ,KINL,49.79,42.579166666666666,Calm,3.75,0.46153846153846156,0,76.70833333333333,35.0025,0.24,4800
27-017-7416,Fond Du Lac,2014-09-12,2014,9,23,NaN,5,46.70527,-92.52377,COQ,KINL,49.81,42.526666666666664,Calm,3.8150000000000004,0.46153846153846156,0,76.75,34.955,0.24,4800
27-017-7416,Fond Du Lac,2014-09-13,2014,9,29,NaN,6,46.70527,-92.52377,COQ,KINL,55.09,45.180416666666666,Calm,5.615,0.15384615384615385,0,68.875,34.32333333333333,0.16,5e3
27-017-7416,Fond Du Lac,2014-09-13,2014,9,29,NaN,6,46.70527,-92.52377,COQ,KINL,55.08,45.123333333333335,Calm,5.595000000000001,0.15384615384615385,0,68.83333333333333,34.26416666666667,0.17,5e3
27-017-7416,Fond Du Lac,2014-09-14,2014,9,28,NaN,0,46.70527,-92.52377,COQ,KINL,58.52,50.876666666666665,W,8.905000000000001,0.07692307692307693,0,69.66666666666667,40.865833333333335,0.2,3300
27-017-7416,Fond Du Lac,2014-09-14,2014,9,28,NaN,0,46.70527,-92.52377,COQ,KINL,58.57,50.84583333333333,W,8.915,0.07692307692307693,0,69.625,40.81375,0.2,3300
27-017-7416,Fond Du Lac,2014-09-15,2014,9,30,NaN,1,46.70527,-92.52377,COQ,KINL,57.06,47.940416666666664,W,5.945,0.23076923076923078,0,69.5,37.04666666666667,0.12,4800
27-017-7416,Fond Du Lac,2014-09-15,2014,9,30,NaN,1,46.70527,-92.52377,COQ,KINL,57.06,47.920833333333334,W,5.955,0.23076923076923078,0,69.41666666666667,37.002916666666664,0.11,4800
27-017-7416,Fond Du Lac,2014-09-16,2014,9,35,NaN,2,46.70527,-92.52377,COQ,KINL,66.42,54.073750000000004,SW,8.11,0,0,59,38.78791666666667,0.01,4e4
27-017-7416,Fond Du Lac,2014-09-16,2014,9,35,NaN,2,46.70527,-92.52377,COQ,KINL,66.39,54.10041666666667,SW,8.115,0,0,58.791666666666664,38.717083333333335,0.01,4e4
27-017-7416,Fond Du Lac,2014-09-17,2014,9,31,NaN,3,46.70527,-92.52377,COQ,KINL,66.52,51.34041666666667,E,6.48,0.3076923076923077,0,75.33333333333333,43.38583333333333,0.13,700
27-017-7416,Fond Du Lac,2014-09-17,2014,9,31,NaN,3,46.70527,-92.52377,COQ,KINL,66.64,51.332499999999996,E,6.484999999999999,0.3076923076923077,0,75.25,43.34458333333333,0.13,700
27-017-7416,Fond Du Lac,2014-09-18,2014,9,20,NaN,4,46.70527,-92.52377,COQ,KINL,49.69,45.92625,E,7.619999999999999,0,0,83.04166666666667,41.01208333333334,0.17,200
27-017-7416,Fond Du Lac,2014-09-18,2014,9,20,NaN,4,46.70527,-92.52377,COQ,KINL,49.5,45.86416666666667,E,7.625,0,0,83.16666666666667,40.96041666666667,0.17,200
27-017-7416,Fond Du Lac,2014-09-19,2014,9,31,NaN,5,46.70527,-92.52377,COQ,KINL,62.98,57.983333333333334,S,6.62,0,0.0101,88.08333333333333,54.3975,0.23,200
27-017-7416,Fond Du Lac,2014-09-19,2014,9,31,NaN,5,46.70527,-92.52377,COQ,KINL,62.98,57.968333333333334,S,6.615,0,0.010100000000000001,88.08333333333333,54.38875,0.23,200
27-017-7416,Fond Du Lac,2014-09-20,2014,9,29,NaN,6,46.70527,-92.52377,COQ,KINL,67.78,60.78791666666667,W,10.030000000000001,0,0.2224,79.5,53.80916666666667,0.21,100
27-017-7416,Fond Du Lac,2014-09-20,2014,9,29,NaN,6,46.70527,-92.52377,COQ,KINL,67.81,60.79208333333333,W,10.115,0,0.2237,79.45833333333333,53.78791666666667,0.21,100
27-017-7416,Fond Du Lac,2014-09-21,2014,9,25,NaN,0,46.70527,-92.52377,COQ,KINL,62.89,54.32958333333333,NW,8.765,0.07692307692307693,0.0983,73.33333333333333,45.02,0.19,900
27-017-7416,Fond Du Lac,2014-09-21,2014,9,25,NaN,0,46.70527,-92.52377,COQ,KINL,62.9,54.325,NW,8.825,0.07692307692307693,0.0997,73.29166666666667,44.97416666666667,0.19,900
27-017-7416,Fond Du Lac,2014-09-22,2014,9,27,NaN,1,46.70527,-92.52377,COQ,KINL,71.61,56.89958333333333,W,5.62,0.15384615384615385,0,71.91666666666667,46.69416666666667,0.02,4e4
27-017-7416,Fond Du Lac,2014-09-22,2014,9,27,NaN,1,46.70527,-92.52377,COQ,KINL,71.65,56.930416666666666,W,5.66,0.15384615384615385,0,71.79166666666667,46.65833333333333,0.02,4e4
27-017-7416,Fond Du Lac,2014-09-23,2014,9,35,NaN,2,46.70527,-92.52377,COQ,KINL,71.89,58.584583333333335,Calm,3.47,0.38461538461538464,0,71.91666666666667,48.37375,0,4e4
27-017-7416,Fond Du Lac,2014-09-23,2014,9,35,NaN,2,46.70527,-92.52377,COQ,KINL,71.91,58.6075,Calm,3.42,0.38461538461538464,0,71.75,48.3325,0,4e4
27-017-7416,Fond Du Lac,2014-09-24,2014,9,38,NaN,3,46.70527,-92.52377,COQ,KINL,66.13,59.577083333333334,S,6.085000000000001,0.15384615384615385,0,74.875,51.236666666666665,0.24,1800
27-017-7416,Fond Du Lac,2014-09-24,2014,9,38,NaN,3,46.70527,-92.52377,COQ,KINL,66.12,59.55041666666666,S,6.095000000000001,0.15384615384615385,0,74.79166666666667,51.20333333333333,0.24,1800
27-017-7416,Fond Du Lac,2014-09-25,2014,9,22,NaN,4,46.70527,-92.52377,COQ,KINL,65.91,59.32666666666667,Calm,3.1799999999999997,0.9230769230769231,0,85.41666666666667,54.9,0.34,800
27-017-7416,Fond Du Lac,2014-09-25,2014,9,22,NaN,4,46.70527,-92.52377,COQ,KINL,65.9,59.282916666666665,Calm,3.165,0.9230769230769231,0,85.5,54.86875,0.34,800
27-017-7416,Fond Du Lac,2014-09-26,2014,9,40,NaN,5,46.70527,-92.52377,COQ,KINL,74.06,59.24458333333333,Calm,3.56,0.6923076923076923,0,80.83333333333333,52.720416666666665,0.02,100
27-017-7416,Fond Du Lac,2014-09-26,2014,9,40,NaN,5,46.70527,-92.52377,COQ,KINL,74.13,59.20041666666667,Calm,3.5949999999999998,0.6923076923076923,0,80.83333333333333,52.67625,0.02,100
27-017-7416,Fond Du Lac,2014-09-27,2014,9,51,NaN,6,46.70527,-92.52377,COQ,KINL,79.17,64.76791666666666,Calm,3.295,0.38461538461538464,0,75.83333333333333,56.169583333333335,0.02,4600
27-017-7416,Fond Du Lac,2014-09-27,2014,9,51,NaN,6,46.70527,-92.52377,COQ,KINL,79.32,64.805,Calm,3.27,0.38461538461538464,0,75.66666666666667,56.154583333333335,0.02,4600
27-017-7416,Fond Du Lac,2014-09-28,2014,9,49,NaN,0,46.70527,-92.52377,COQ,KINL,79.13,66.45083333333334,Calm,5.78,0.23076923076923078,0.0199,73.16666666666667,56.342083333333335,0.06,300
27-017-7416,Fond Du Lac,2014-09-28,2014,9,49,NaN,0,46.70527,-92.52377,COQ,KINL,79.12,66.50958333333334,Calm,5.805,0.23076923076923078,0.0178,72.95833333333333,56.340833333333336,0.06,300
27-017-7416,Fond Du Lac,2014-09-29,2014,9,27,NaN,1,46.70527,-92.52377,COQ,KINL,53.91,46.58375,E,8.26,0,0.093,86.83333333333333,42.84375,0.59,500
